Geo_NAME,Geo_QName,Geo_FIPS,Geo_SUMLEV,Geo_GEOCOMP,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUNTYSC,Geo_COUSUB,Geo_TRACT,SE_T001_001
"Census Tract 126.01","Census Tract 126.01, Queens County, New York","36081012601","140","00","21","36","081","21",,"012601",2434
"Census Tract 126.02","Census Tract 126.02, Queens County, New York","36081012602","140","00","21","36","081","21",,"012602",2536
"Census Tract 128","Census Tract 128, Queens County, New York","36081012800","140","00","21","36","081","21",,"012800",2073
"Census Tract 130","Census Tract 130, Queens County, New York","36081013000","140","00","21","36","081","21",,"013000",1670
"Census Tract 132","Census Tract 132, Queens County, New York","36081013200","140","00","21","36","081","21",,"013200",1785
"Census Tract 134","Census Tract 134, Queens County, New York","36081013400","140","00","21","36","081","21",,"013400",5522
"Census Tract 135","Census Tract 135, Queens County, New York","36081013500","140","00","21","36","081","21",,"013500",1764
"Census Tract 136","Census Tract 136, Queens County, New York","36081013600","140","00","21","36","081","21",,"013600",2181
"Census Tract 137","Census Tract 137, Queens County, New York","36081013700","140","00","21","36","081","21",,"013700",1474
"Census Tract 138","Census Tract 138, Queens County, New York","36081013800","140","00","21","36","081","21",,"013800",3606
"Census Tract 140","Census Tract 140, Queens County, New York","36081014000","140","00","21","36","081","21",,"014000",4183
"Census Tract 141","Census Tract 141, Queens County, New York","36081014100","140","00","21","36","081","21",,"014100",1970
"Census Tract 142.01","Census Tract 142.01, Queens County, New York","36081014201","140","00","21","36","081","21",,"014201",4374
"Census Tract 142.02","Census Tract 142.02, Queens County, New York","36081014202","140","00","21","36","081","21",,"014202",2953
"Census Tract 143","Census Tract 143, Queens County, New York","36081014300","140","00","21","36","081","21",,"014300",4509
"Census Tract 144","Census Tract 144, Queens County, New York","36081014400","140","00","21","36","081","21",,"014400",1966
"Census Tract 145","Census Tract 145, Queens County, New York","36081014500","140","00","21","36","081","21",,"014500",2282
"Census Tract 147","Census Tract 147, Queens County, New York","36081014700","140","00","21","36","081","21",,"014700",3268
"Census Tract 148","Census Tract 148, Queens County, New York","36081014800","140","00","21","36","081","21",,"014800",2276
"Census Tract 149","Census Tract 149, Queens County, New York","36081014900","140","00","21","36","081","21",,"014900",3133
"Census Tract 150","Census Tract 150, Queens County, New York","36081015000","140","00","21","36","081","21",,"015000",2518
"Census Tract 151","Census Tract 151, Queens County, New York","36081015100","140","00","21","36","081","21",,"015100",3148
"Census Tract 152","Census Tract 152, Queens County, New York","36081015200","140","00","21","36","081","21",,"015200",2662
"Census Tract 153","Census Tract 153, Queens County, New York","36081015300","140","00","21","36","081","21",,"015300",2622
"Census Tract 154","Census Tract 154, Queens County, New York","36081015400","140","00","21","36","081","21",,"015400",2362
"Census Tract 155","Census Tract 155, Queens County, New York","36081015500","140","00","21","36","081","21",,"015500",2675
"Census Tract 156","Census Tract 156, Queens County, New York","36081015600","140","00","21","36","081","21",,"015600",3429
"Census Tract 157","Census Tract 157, Queens County, New York","36081015700","140","00","21","36","081","21",,"015700",1635
"Census Tract 158","Census Tract 158, Queens County, New York","36081015800","140","00","21","36","081","21",,"015800",8761
"Census Tract 159","Census Tract 159, Queens County, New York","36081015900","140","00","21","36","081","21",,"015900",4754
"Census Tract 161","Census Tract 161, Queens County, New York","36081016100","140","00","21","36","081","21",,"016100",2908
"Census Tract 163","Census Tract 163, Queens County, New York","36081016300","140","00","21","36","081","21",,"016300",4546
"Census Tract 164","Census Tract 164, Queens County, New York","36081016400","140","00","21","36","081","21",,"016400",3607
"Census Tract 166","Census Tract 166, Queens County, New York","36081016600","140","00","21","36","081","21",,"016600",3723
"Census Tract 168","Census Tract 168, Queens County, New York","36081016800","140","00","21","36","081","21",,"016800",2943
"Census Tract 169","Census Tract 169, Queens County, New York","36081016900","140","00","21","36","081","21",,"016900",5579
"Census Tract 170","Census Tract 170, Queens County, New York","36081017000","140","00","21","36","081","21",,"017000",2375
"Census Tract 171","Census Tract 171, Queens County, New York","36081017100","140","00","21","36","081","21",,"017100",21
"Census Tract 172","Census Tract 172, Queens County, New York","36081017200","140","00","21","36","081","21",,"017200",2230
"Census Tract 174","Census Tract 174, Queens County, New York","36081017400","140","00","21","36","081","21",,"017400",2396
"Census Tract 176","Census Tract 176, Queens County, New York","36081017600","140","00","21","36","081","21",,"017600",2011
"Census Tract 178","Census Tract 178, Queens County, New York","36081017800","140","00","21","36","081","21",,"017800",1911
"Census Tract 179","Census Tract 179, Queens County, New York","36081017900","140","00","21","36","081","21",,"017900",1135
"Census Tract 180","Census Tract 180, Queens County, New York","36081018000","140","00","21","36","081","21",,"018000",1099
"Census Tract 181","Census Tract 181, Queens County, New York","36081018100","140","00","21","36","081","21",,"018100",8915
"Census Tract 182","Census Tract 182, Queens County, New York","36081018200","140","00","21","36","081","21",,"018200",2238
"Census Tract 183","Census Tract 183, Queens County, New York","36081018300","140","00","21","36","081","21",,"018300",6766
"Census Tract 184.01","Census Tract 184.01, Queens County, New York","36081018401","140","00","21","36","081","21",,"018401",2370
"Census Tract 184.02","Census Tract 184.02, Queens County, New York","36081018402","140","00","21","36","081","21",,"018402",2186
"Census Tract 185","Census Tract 185, Queens County, New York","36081018500","140","00","21","36","081","21",,"018500",7729
"Census Tract 186","Census Tract 186, Queens County, New York","36081018600","140","00","21","36","081","21",,"018600",1742
